latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
45.51845,-73.75195,41.0,-14400,America/New_York,GMT-4

time,weather_code (wmo code),sunshine_duration (s),temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_hours (h)
1998-07-23,63,45412.68,21.1,24.2,18.1,7.0
1998-07-24,2,50287.86,18.3,20.1,16.2,0.0
1998-07-25,3,47834.86,17.8,21.3,13.6,0.0
1998-07-26,3,48721.16,19.0,22.6,15.6,0.0
1998-07-27,61,41671.72,20.3,25.1,16.3,8.0
1998-07-28,63,47611.18,21.2,25.3,17.8,5.0
1998-07-29,63,48513.48,20.5,22.9,18.6,8.0
1998-07-30,53,39060.06,18.8,22.9,15.6,5.0
1998-07-31,2,49454.90,17.9,21.9,13.6,0.0
1998-08-01,2,49319.77,19.0,23.8,13.9,0.0
1998-08-02,3,46830.28,20.7,25.0,16.5,0.0
1998-08-03,3,48789.70,21.8,26.2,17.1,0.0
1998-08-04,51,42318.64,21.8,25.8,17.2,1.0
1998-08-05,3,47936.32,23.8,27.9,18.5,0.0
1998-08-06,53,32409.73,22.9,27.5,18.9,7.0
1998-08-07,3,42099.27,22.5,25.9,19.3,0.0
1998-08-08,3,48310.54,23.8,28.2,19.4,0.0
1998-08-09,3,48159.02,25.3,30.1,20.8,0.0
1998-08-10,63,21182.69,23.3,27.1,21.5,11.0
1998-08-11,63,23195.84,22.6,26.8,20.6,17.0
1998-08-12,51,45514.41,19.8,22.3,16.6,4.0
1998-08-13,2,47540.03,18.1,22.4,12.5,0.0
1998-08-14,3,46171.93,20.4,25.3,14.9,0.0
1998-08-15,55,24466.23,21.5,25.6,18.6,6.0
1998-08-16,3,47065.71,20.6,23.9,17.2,0.0
1998-08-17,61,45786.62,22.2,26.8,17.5,4.0
1998-08-18,61,15453.34,18.1,21.7,15.4,5.0
1998-08-19,2,46579.44,16.7,21.7,12.1,0.0
1998-08-20,51,34082.36,17.6,22.2,12.1,3.0
1998-08-21,53,23095.49,19.2,23.4,16.2,3.0
1998-08-22,61,37024.02,17.7,21.6,14.4,5.0
1998-08-23,61,13931.72,18.5,22.5,14.4,5.0
1998-08-24,53,26546.28,21.0,24.4,18.6,8.0
1998-08-25,63,9079.74,19.5,21.8,17.5,13.0
1998-08-26,53,43094.37,20.5,23.5,17.8,12.0
1998-08-27,1,43879.07,21.2,25.9,16.7,0.0
1998-08-28,3,42337.05,20.5,25.6,15.5,0.0
1998-08-29,53,10498.12,20.3,22.2,19.1,2.0
1998-08-30,3,43643.02,19.5,22.6,16.7,0.0
1998-08-31,2,43546.21,17.9,21.1,15.0,0.0
1998-09-01,3,29042.92,17.2,20.8,13.0,0.0
1998-09-02,63,24035.24,17.9,22.8,15.7,7.0
1998-09-03,61,28800.00,16.7,20.7,14.2,9.0
1998-09-04,53,42929.90,16.8,19.9,13.7,2.0
1998-09-05,3,43044.54,17.0,20.9,13.1,0.0
1998-09-06,51,42894.12,21.1,24.8,17.4,2.0
1998-09-07,3,42783.73,18.5,21.5,15.3,0.0
1998-09-08,63,37546.67,15.0,18.6,11.8,7.0
1998-09-09,61,41339.51,15.3,19.2,12.5,7.0
1998-09-10,2,42445.93,15.2,18.6,12.0,0.0
1998-09-11,2,41126.25,16.5,22.1,10.4,0.0
1998-09-12,61,27199.56,17.9,21.0,14.3,4.0
1998-09-13,3,35474.00,15.0,19.2,10.9,0.0
1998-09-14,3,22743.67,16.1,19.8,11.2,0.0
1998-09-15,55,0.00,18.5,21.4,15.9,13.0
1998-09-16,3,41566.79,15.9,19.1,12.2,0.0
1998-09-17,2,41376.68,15.6,21.6,11.0,0.0
1998-09-18,2,41186.29,14.2,19.3,9.1,0.0
1998-09-19,53,40200.85,19.0,25.3,13.8,3.0
1998-09-20,51,28028.46,15.9,18.3,13.4,3.0
1998-09-21,61,39545.00,20.4,25.8,15.4,7.0
1998-09-22,51,0.00,13.9,17.3,11.1,6.0
1998-09-23,3,35177.52,10.5,13.3,7.4,0.0
1998-09-24,3,21848.18,11.2,15.2,6.7,0.0
1998-09-25,3,35208.12,14.7,19.5,11.2,0.0
1998-09-26,61,32496.28,17.0,22.8,12.0,5.0
1998-09-27,63,17548.24,20.0,24.2,16.9,12.0
1998-09-28,3,38103.14,14.6,16.4,11.6,0.0
1998-09-29,3,38486.85,13.0,17.6,8.0,0.0
1998-09-30,51,5141.85,14.6,16.7,13.4,7.0
1998-10-01,61,23913.19,11.3,13.9,8.7,12.0
1998-10-02,51,38214.04,9.1,11.3,6.7,2.0
1998-10-03,3,33769.78,9.1,11.9,6.4,0.0
1998-10-04,0,38057.04,8.5,12.8,4.5,0.0
1998-10-05,3,37925.73,8.4,12.9,4.7,0.0
1998-10-06,3,37729.72,6.4,10.1,2.6,0.0
1998-10-07,53,25513.95,10.7,15.3,5.6,2.0
1998-10-08,63,0.00,13.0,15.4,10.3,11.0
1998-10-09,3,34845.76,11.6,15.2,8.3,0.0
1998-10-10,3,0.00,12.1,13.1,11.6,0.0
1998-10-11,51,591.07,12.4,13.9,11.6,8.0
1998-10-12,3,33786.61,11.2,13.8,9.0,0.0
1998-10-13,3,32175.21,11.9,17.3,7.3,0.0
1998-10-14,63,608.31,11.6,13.2,9.8,19.0
1998-10-15,53,1801.56,9.2,10.5,7.9,12.0
1998-10-16,3,35174.12,9.8,13.5,6.6,0.0
1998-10-17,3,25845.57,10.6,15.7,5.3,0.0
1998-10-18,3,32426.38,16.9,22.4,12.6,0.0
1998-10-19,51,24006.01,12.6,16.9,10.3,3.0
1998-10-20,55,34390.59,9.5,11.2,7.1,3.0
1998-10-21,3,26882.51,6.1,7.9,4.1,0.0
1998-10-22,3,23001.55,6.5,9.4,4.2,0.0
1998-10-23,3,33527.88,8.2,13.8,3.8,0.0
1998-10-24,1,33864.56,12.3,17.2,8.6,0.0
1998-10-25,3,33757.67,9.2,12.5,4.8,0.0
1998-10-26,3,33520.29,4.5,7.5,1.9,0.0
1998-10-27,3,32117.23,8.7,15.5,2.8,0.0
1998-10-28,63,0.00,10.7,11.9,7.9,9.0
1998-10-29,3,27350.81,7.5,9.9,5.4,0.0
1998-10-30,3,32442.91,7.0,10.2,4.4,0.0
1998-10-31,3,16059.16,7.7,9.7,6.3,0.0
1998-11-01,3,16679.98,7.0,9.4,4.7,0.0
1998-11-02,51,1572.84,5.6,6.7,3.9,2.0
1998-11-03,3,16500.10,3.6,5.1,2.1,0.0
1998-11-04,3,10243.89,2.6,4.3,1.0,0.0
1998-11-05,3,8081.49,3.0,4.5,1.8,0.0
1998-11-06,3,9154.18,2.8,4.8,0.9,0.0
1998-11-07,51,3989.21,3.7,5.5,2.5,9.0
1998-11-08,3,24125.19,2.6,4.4,0.3,0.0
1998-11-09,3,5599.81,2.4,4.0,0.9,0.0
1998-11-10,53,20462.48,4.3,7.7,1.5,6.0
1998-11-11,63,29688.99,7.8,10.7,5.3,11.0
1998-11-12,51,30079.43,5.4,7.5,2.7,5.0
1998-11-13,3,27451.69,1.1,3.2,-1.0,0.0
1998-11-14,53,16790.18,2.5,6.2,-0.7,4.0
1998-11-15,55,15927.06,4.2,6.4,1.1,10.0
1998-11-16,71,27107.88,0.2,1.9,-1.7,0.0
1998-11-17,71,29206.59,-1.8,0.4,-3.3,3.0
1998-11-18,3,29706.17,-1.3,2.2,-4.9,0.0
1998-11-19,55,11244.27,1.7,4.5,-0.7,8.0
1998-11-20,53,11985.76,5.2,6.5,2.8,5.0
1998-11-21,51,4322.12,1.8,3.9,-0.3,8.0
1998-11-22,3,22978.61,1.4,4.7,-2.0,0.0
1998-11-23,3,28830.91,8.2,11.9,4.5,0.0
1998-11-24,51,27796.89,5.3,8.5,2.3,2.0
1998-11-25,3,25573.29,0.9,2.2,-1.7,0.0
1998-11-26,73,0.00,3.4,4.6,1.5,15.0
1998-11-27,51,16492.98,3.0,4.4,1.5,3.0
1998-11-28,3,10943.97,3.5,6.2,2.3,0.0
1998-11-29,3,25338.54,1.2,3.6,-0.5,0.0
1998-11-30,55,10155.31,7.8,12.8,0.5,7.0
1998-12-01,53,14505.28,7.0,14.1,3.2,6.0
1998-12-02,3,13096.17,7.2,10.6,4.2,0.0
1998-12-03,71,0.00,1.8,5.2,0.0,9.0
1998-12-04,3,22605.10,5.1,8.5,0.6,0.0
1998-12-05,71,25862.41,-0.4,1.4,-2.5,6.0
1998-12-06,53,3499.72,3.6,9.9,-0.6,10.0
1998-12-07,63,16016.62,6.6,14.9,-2.2,8.0
1998-12-08,71,1336.47,-2.9,-1.1,-4.8,3.0
1998-12-09,3,18251.02,-0.8,2.1,-3.4,0.0
1998-12-10,51,20125.55,0.3,4.0,-2.4,5.0
1998-12-11,71,22586.94,-0.2,2.3,-2.0,3.0
1998-12-12,3,27130.75,1.2,5.6,-2.6,0.0
1998-12-13,2,26531.57,1.5,4.7,-1.3,0.0
1998-12-14,3,27112.80,-1.5,-0.4,-2.2,0.0
1998-12-15,3,27160.70,3.1,7.0,-1.1,0.0
1998-12-16,3,22960.45,1.8,3.8,-0.6,0.0
1998-12-17,71,13406.87,-1.1,0.7,-2.9,0.0
1998-12-18,3,27083.27,-5.7,-3.4,-7.3,0.0
1998-12-19,73,0.00,-2.6,3.3,-6.8,15.0
1998-12-20,3,24777.17,-4.5,3.1,-7.9,0.0
1998-12-21,73,453.35,-1.6,3.9,-7.5,21.0
1998-12-22,75,22612.93,-3.8,4.7,-12.6,9.0
1998-12-23,3,27064.24,-11.7,-7.2,-16.2,0.0
1998-12-24,71,27076.81,-7.1,-4.1,-9.5,1.0
1998-12-25,3,27094.81,-6.7,-3.2,-10.3,0.0
1998-12-26,71,18841.54,-3.7,-0.8,-6.1,0.0
1998-12-27,71,24603.96,-6.4,-1.1,-12.9,0.0
1998-12-28,3,26392.12,-0.4,1.8,-7.0,0.0
1998-12-29,73,6401.50,-5.0,0.1,-10.6,5.0
1998-12-30,73,18660.67,-11.7,0.2,-23.5,9.0
1998-12-31,71,27314.24,-22.9,-19.2,-27.1,0.0
1999-01-01,71,21949.46,-20.3,-17.6,-24.0,3.0
1999-01-02,3,25403.71,-21.8,-17.3,-25.8,0.0
1999-01-03,75,0.00,-9.7,-2.5,-17.1,19.0
1999-01-04,3,27563.77,-6.7,-2.4,-13.3,0.0
1999-01-05,3,27639.99,-17.0,-14.2,-20.7,0.0
1999-01-06,73,17411.60,-10.7,-5.6,-17.6,8.0
1999-01-07,73,27809.41,-13.0,-4.7,-19.2,4.0
1999-01-08,73,21688.30,-14.7,-8.5,-19.9,5.0
1999-01-09,73,0.00,-8.3,-7.3,-10.1,20.0
1999-01-10,71,28102.61,-13.7,-10.8,-15.9,0.0
1999-01-11,71,28220.62,-13.8,-10.8,-20.2,3.0
1999-01-12,73,21560.43,-14.8,-11.2,-19.8,10.0
1999-01-13,73,21608.16,-16.3,-12.1,-24.4,11.0
1999-01-14,71,24305.24,-24.4,-18.0,-28.4,4.0
1999-01-15,75,0.00,-12.6,-10.0,-17.3,21.0
1999-01-16,71,10513.08,-8.2,1.1,-13.1,0.0
1999-01-17,3,28682.98,1.3,3.0,-1.9,0.0
1999-01-18,63,0.00,1.0,4.6,-2.7,15.0
1999-01-19,71,27946.30,1.1,2.2,0.1,2.0
1999-01-20,71,25380.50,-1.2,0.3,-4.8,0.0
1999-01-21,71,11912.75,-5.8,-4.2,-7.2,8.0
1999-01-22,75,14705.77,-7.3,-2.7,-10.8,6.0
1999-01-23,73,7655.48,2.6,5.1,-1.9,13.0
1999-01-24,55,0.00,4.0,7.3,-1.9,10.0
1999-01-25,3,29940.75,-7.7,-3.0,-10.6,0.0
1999-01-26,3,21559.58,-8.5,-2.5,-14.4,0.0
1999-01-27,3,22056.50,-5.6,-3.5,-8.9,0.0
1999-01-28,73,6724.32,-12.2,-9.7,-14.0,6.0
1999-01-29,71,29593.68,-13.3,-11.2,-15.7,1.0
1999-01-30,3,30566.19,-13.7,-9.8,-18.2,0.0
1999-01-31,3,30799.14,-15.7,-11.8,-19.8,0.0
1999-02-01,2,31055.54,-10.7,-4.1,-14.4,0.0
1999-02-02,73,0.00,-4.1,3.5,-10.8,16.0
1999-02-03,61,30738.28,2.3,3.7,-1.0,3.0
1999-02-04,71,568.04,0.3,2.6,-2.6,5.0
1999-02-05,3,31401.61,-3.9,1.5,-11.0,0.0
1999-02-06,71,4411.11,-10.1,-7.5,-13.6,5.0
1999-02-07,3,31926.57,-8.4,-5.0,-10.4,0.0
1999-02-08,3,30791.32,-11.4,-7.6,-15.9,0.0
1999-02-09,73,10890.08,-5.8,2.3,-12.4,3.0
1999-02-10,3,27504.19,-0.9,1.8,-6.4,0.0
1999-02-11,3,33054.10,-7.0,-2.6,-11.5,0.0
1999-02-12,73,9005.07,2.8,8.0,-2.1,10.0
1999-02-13,73,33423.61,-4.1,-0.5,-9.5,5.0
1999-02-14,0,33610.59,-11.7,-8.4,-15.2,0.0
1999-02-15,3,33799.50,-9.5,-2.3,-15.0,0.0
1999-02-16,3,33990.16,-5.8,-1.8,-9.1,0.0
1999-02-17,73,7746.58,-1.3,1.7,-4.8,10.0
1999-02-18,51,6572.95,0.7,2.1,-1.6,2.0
1999-02-19,71,15554.60,-3.6,-1.6,-6.3,0.0
1999-02-20,3,20519.87,-4.1,-1.3,-6.6,0.0
1999-02-21,2,34947.98,-9.2,-6.1,-14.0,0.0
1999-02-22,0,35071.04,-16.2,-12.0,-20.1,0.0
1999-02-23,0,35210.86,-15.4,-10.0,-20.4,0.0
1999-02-24,3,35267.92,-12.3,-6.4,-18.3,0.0
1999-02-25,71,12693.54,-8.3,-3.4,-13.0,1.0
1999-02-26,3,35669.44,-3.6,2.2,-7.8,0.0
1999-02-27,3,35854.74,-3.3,1.6,-7.8,0.0
1999-02-28,75,10848.61,-1.8,2.2,-6.6,12.0
1999-03-01,73,2096.97,0.7,1.6,0.2,16.0
1999-03-02,73,10244.22,-1.8,0.6,-4.1,9.0
1999-03-03,73,5097.62,-3.4,2.6,-8.5,8.0
1999-03-04,71,24469.51,2.1,6.7,-6.2,19.0
1999-03-05,2,37109.14,-9.3,-6.9,-12.2,0.0
1999-03-06,73,0.00,-12.8,-11.7,-14.4,13.0
1999-03-07,71,37244.76,-12.0,-8.3,-15.0,4.0
1999-03-08,0,37593.91,-12.1,-5.8,-17.2,0.0
1999-03-09,1,37836.92,-10.0,-3.5,-14.6,0.0
1999-03-10,3,36440.87,-8.9,-3.9,-14.1,0.0
1999-03-11,73,12012.47,-6.6,-4.2,-9.2,11.0
1999-03-12,73,0.00,-3.7,-1.2,-5.9,21.0
1999-03-13,71,20615.97,-2.6,0.8,-4.8,0.0
1999-03-14,3,35482.16,-2.9,-0.1,-6.1,0.0
1999-03-15,3,37231.48,-2.3,1.6,-5.1,0.0
1999-03-16,3,35150.61,-2.1,2.9,-7.1,0.0
1999-03-17,3,39402.58,2.3,6.1,-0.0,0.0
1999-03-18,53,15747.01,1.6,4.3,-1.5,9.0
1999-03-19,71,22761.95,-0.0,1.4,-2.2,0.0
1999-03-20,3,40274.02,-3.0,0.5,-6.4,0.0
1999-03-21,73,28658.24,-0.7,5.0,-6.7,4.0
1999-03-22,75,5615.44,2.0,5.9,0.3,24.0
1999-03-23,73,40038.05,-0.1,2.6,-2.1,4.0
1999-03-24,51,41017.04,-0.1,5.4,-4.2,1.0
1999-03-25,3,38284.53,-2.3,0.3,-5.7,0.0
1999-03-26,1,41422.27,-1.7,3.3,-6.2,0.0
1999-03-27,0,41612.19,0.2,6.1,-5.9,0.0
1999-03-28,3,41802.29,1.9,10.2,-4.6,0.0
1999-03-29,3,24805.33,3.0,8.4,-0.5,0.0
1999-03-30,51,39117.84,3.0,7.1,-0.5,1.0
1999-03-31,71,30131.59,2.1,6.4,-0.8,1.0
1999-04-01,53,19894.82,1.8,4.5,-0.9,5.0
1999-04-02,3,42751.74,3.6,7.3,0.3,0.0
1999-04-03,53,15783.77,3.5,6.7,2.0,4.0
1999-04-04,55,43069.10,1.2,4.9,-2.3,3.0
1999-04-05,2,43144.81,1.4,9.3,-4.0,0.0
1999-04-06,53,39807.69,4.5,12.4,-3.2,3.0
1999-04-07,51,30475.80,6.7,9.8,3.9,9.0
1999-04-08,61,25200.00,5.8,10.1,3.5,7.0
1999-04-09,3,43241.44,3.7,6.7,0.4,0.0
1999-04-10,3,41170.23,2.1,5.1,-0.7,0.0
1999-04-11,3,43595.65,2.0,6.9,-2.6,0.0
1999-04-12,2,43791.53,3.4,8.4,-1.0,0.0
1999-04-13,3,33779.06,3.1,7.6,-0.1,0.0
1999-04-14,71,10468.90,3.4,5.9,1.4,1.0
1999-04-15,3,29429.59,3.8,8.8,-0.3,0.0
1999-04-16,53,40625.55,6.0,13.1,-0.6,3.0
1999-04-17,53,30109.75,6.6,10.6,4.1,15.0
1999-04-18,3,43620.81,7.7,13.5,2.9,0.0
1999-04-19,3,44438.42,6.7,12.5,0.6,0.0
1999-04-20,51,44441.63,7.1,12.2,1.9,4.0
1999-04-21,3,41267.68,7.4,13.2,1.1,0.0
1999-04-22,3,45133.79,9.0,14.9,3.5,0.0
1999-04-23,3,46432.36,3.7,7.9,-0.4,0.0
1999-04-24,2,46671.28,2.8,9.3,-2.4,0.0
1999-04-25,51,45422.21,6.2,13.8,-1.6,1.0
1999-04-26,51,43430.18,7.4,9.7,4.8,3.0
1999-04-27,51,46941.93,7.4,12.5,2.7,1.0
1999-04-28,3,47344.71,8.9,15.2,1.9,0.0
1999-04-29,3,47505.84,10.0,16.8,3.3,0.0
1999-04-30,3,47360.33,11.5,18.3,4.2,0.0
1999-05-01,2,47821.83,13.5,21.7,5.1,0.0
1999-05-02,2,47976.40,15.5,24.0,6.0,0.0
1999-05-03,3,48128.48,17.5,24.7,10.4,0.0
1999-05-04,51,46211.70,17.3,26.0,9.4,1.0
1999-05-05,55,45126.14,17.7,24.1,13.1,2.0
1999-05-06,3,46872.37,19.1,24.5,14.1,0.0
1999-05-07,3,23759.31,18.6,23.2,15.1,0.0
1999-05-08,53,32302.72,18.5,21.8,15.0,15.0
1999-05-09,61,47546.52,15.3,20.2,11.1,3.0
1999-05-10,3,49150.15,10.9,14.0,7.6,0.0
1999-05-11,1,49289.83,9.5,15.3,4.1,0.0
1999-05-12,1,49415.49,8.8,13.3,4.6,0.0
1999-05-13,2,49482.39,9.2,14.9,3.6,0.0
1999-05-14,1,49548.68,12.9,20.5,5.5,0.0
1999-05-15,3,49614.24,15.6,23.0,6.6,0.0
1999-05-16,3,49679.02,17.9,25.6,9.1,0.0
1999-05-17,3,49748.81,19.5,26.8,11.5,0.0
1999-05-18,3,49809.36,21.3,28.0,14.4,0.0
1999-05-19,63,3660.16,16.9,19.9,11.8,16.0
1999-05-20,3,49928.62,12.9,18.9,7.7,0.0
1999-05-21,3,50090.10,14.4,20.6,7.9,0.0
1999-05-22,51,44209.69,18.3,23.1,12.3,1.0
1999-05-23,3,48088.91,17.7,23.1,12.4,0.0
1999-05-24,63,1836.59,16.0,19.1,14.7,9.0
1999-05-25,55,48843.47,13.5,17.0,11.2,5.0
1999-05-26,55,37196.91,12.2,16.3,8.7,12.0
1999-05-27,51,36276.54,12.1,14.8,8.8,1.0
1999-05-28,3,50649.06,15.2,22.3,7.2,0.0
1999-05-29,3,50431.16,19.7,26.8,11.8,0.0
1999-05-30,3,50681.25,22.5,29.7,15.7,0.0
1999-05-31,3,46090.79,24.4,31.6,17.1,0.0
1999-06-01,63,13508.23,20.8,23.4,18.7,13.0
1999-06-02,61,35083.33,21.6,25.8,18.2,6.0
1999-06-03,61,36607.54,19.7,22.6,16.7,9.0
1999-06-04,2,51079.38,17.9,22.6,12.9,0.0
1999-06-05,3,49028.36,19.0,24.9,12.2,0.0
1999-06-06,51,36853.37,22.3,27.6,17.3,3.0
1999-06-07,53,50406.76,25.8,31.8,21.5,2.0
1999-06-08,63,50900.69,23.0,26.1,20.2,6.0
1999-06-09,3,0.00,17.9,19.6,16.4,0.0
1999-06-10,3,28019.19,19.3,23.5,16.2,0.0
1999-06-11,2,51160.21,22.6,28.1,16.5,0.0
1999-06-12,0,51222.06,24.9,30.6,19.1,0.0
1999-06-13,2,51321.45,25.0,31.0,18.2,0.0
1999-06-14,53,38552.75,23.9,28.5,18.1,4.0
1999-06-15,3,23304.48,13.1,15.1,11.5,0.0
1999-06-16,3,49664.50,14.4,18.0,9.1,0.0
1999-06-17,3,35437.11,16.4,19.9,11.5,0.0
1999-06-18,55,50955.93,16.0,20.5,10.9,1.0
1999-06-19,3,51114.17,18.0,23.4,10.8,0.0
1999-06-20,3,40921.79,21.2,26.1,15.8,0.0
1999-06-21,2,50895.55,21.4,26.5,14.4,0.0
1999-06-22,3,51004.02,24.0,29.2,17.0,0.0
1999-06-23,3,44050.11,24.3,29.3,18.5,0.0
1999-06-24,3,50993.03,25.4,30.9,20.0,0.0
1999-06-25,61,15624.86,21.9,24.9,19.7,8.0
1999-06-26,3,51083.30,24.0,30.1,18.5,0.0
1999-06-27,3,47019.09,25.6,32.6,18.3,0.0
1999-06-28,63,23543.87,23.3,26.7,21.7,20.0
1999-06-29,63,17896.27,22.4,26.4,18.5,8.0
1999-06-30,3,46641.75,19.6,23.8,14.8,0.0
1999-07-01,3,50514.48,23.0,28.9,16.7,0.0
1999-07-02,63,46915.64,22.6,25.1,19.7,9.0
1999-07-03,3,43593.03,22.2,26.9,16.7,0.0
1999-07-04,55,42814.82,24.6,28.9,20.4,6.0
1999-07-05,63,29440.20,26.0,30.0,22.5,5.0
1999-07-06,63,37841.52,23.4,27.7,19.3,11.0
1999-07-07,61,50585.92,21.2,23.5,17.3,3.0
1999-07-08,53,50444.62,17.5,20.8,13.8,1.0
1999-07-09,63,33168.17,17.8,22.1,14.6,5.0
1999-07-10,61,14400.00,16.4,18.9,14.5,10.0
1999-07-11,3,50507.51,17.4,21.6,13.4,0.0
1999-07-12,0,50553.38,20.3,25.9,14.5,0.0
1999-07-13,3,28065.74,21.2,25.0,16.5,0.0
1999-07-14,1,50401.09,22.5,27.6,17.1,0.0
1999-07-15,51,50400.00,23.4,28.6,18.8,2.0
1999-07-16,3,50400.00,25.2,29.8,19.8,0.0
1999-07-17,51,50400.00,26.4,31.4,22.2,2.0
1999-07-18,3,50405.47,24.5,28.5,21.0,0.0
1999-07-19,3,29170.34,21.3,24.5,18.1,0.0
1999-07-20,2,50400.00,20.1,23.6,16.3,0.0
1999-07-21,1,50400.00,21.9,27.6,15.7,0.0
1999-07-22,51,50400.00,24.1,29.7,18.0,1.0
1999-07-23,53,50315.30,24.6,29.6,19.4,3.0
1999-07-24,63,40373.68,23.5,25.8,21.3,15.0
1999-07-25,61,39113.38,22.5,25.8,20.6,12.0
1999-07-26,51,45169.37,22.3,26.0,19.0,4.0
1999-07-27,51,50002.23,24.5,28.8,20.9,2.0
1999-07-28,3,49200.57,23.2,27.1,18.3,0.0
1999-07-29,53,49308.79,22.7,26.8,18.8,5.0
1999-07-30,3,49616.70,24.6,29.9,19.7,0.0
1999-07-31,51,47718.75,26.8,32.4,20.9,1.0
1999-08-01,61,49347.38,23.5,26.2,20.4,6.0
1999-08-02,3,27099.71,19.1,21.1,16.4,0.0
1999-08-03,3,49069.55,19.7,22.8,16.4,0.0
1999-08-04,63,24110.84,18.8,21.8,16.6,12.0
1999-08-05,61,41655.18,19.0,23.1,16.7,13.0
1999-08-06,61,15247.45,16.3,19.0,14.4,9.0
1999-08-07,51,44143.14,17.2,20.8,13.0,1.0
1999-08-08,61,13390.27,16.7,19.3,15.0,12.0
1999-08-09,3,43822.63,15.4,17.8,12.5,0.0
1999-08-10,3,45272.45,16.3,20.1,11.5,0.0
1999-08-11,51,36734.15,18.4,22.8,13.8,1.0
1999-08-12,51,47572.86,20.7,24.5,17.7,1.0
1999-08-13,61,19866.89,20.4,25.6,15.8,9.0
1999-08-14,53,38055.59,20.5,21.6,17.2,4.0
1999-08-15,3,45965.68,18.6,22.9,14.6,0.0
1999-08-16,3,43232.80,19.9,24.6,14.5,0.0
1999-08-17,61,45783.89,21.1,25.9,17.4,4.0
1999-08-18,51,42510.32,20.0,22.8,17.7,3.0
1999-08-19,3,45163.06,18.9,23.8,13.8,0.0
1999-08-20,3,42306.28,20.3,25.5,15.5,0.0
1999-08-21,51,33241.14,19.2,23.0,15.7,2.0
1999-08-22,51,43003.14,19.5,24.2,15.8,2.0
1999-08-23,51,44849.52,21.5,27.0,16.5,1.0
1999-08-24,3,44938.23,22.4,28.2,16.4,0.0
1999-08-25,51,44233.37,23.4,27.9,18.6,1.0
1999-08-26,51,39679.05,24.1,28.3,19.8,1.0
1999-08-27,3,41881.06,23.4,27.9,18.5,0.0
1999-08-28,2,43610.86,24.1,28.9,20.2,0.0
1999-08-29,3,40658.73,18.4,21.5,15.4,0.0
1999-08-30,1,43601.31,16.6,20.4,13.0,0.0
1999-08-31,0,43635.55,18.5,23.6,11.3,0.0
1999-09-01,3,43386.25,20.9,27.1,13.4,0.0
1999-09-02,1,43451.09,22.2,29.1,15.5,0.0
1999-09-03,0,43441.74,22.8,29.8,15.5,0.0
1999-09-04,3,43247.17,24.2,30.8,17.1,0.0
1999-09-05,3,43034.38,25.8,30.8,21.1,0.0
1999-09-06,61,22685.70,23.2,24.7,21.4,9.0
1999-09-07,63,10068.38,22.7,25.9,19.9,8.0
1999-09-08,55,27926.85,21.9,24.9,20.0,17.0
1999-09-09,3,41468.13,22.8,27.4,19.1,0.0
1999-09-10,63,0.00,20.0,21.2,18.5,11.0
1999-09-11,53,42352.55,18.5,21.2,15.4,2.0
1999-09-12,2,42237.19,18.0,22.1,13.7,0.0
1999-09-13,3,40342.05,20.0,25.7,15.3,0.0
1999-09-14,55,1820.86,18.0,19.8,16.1,20.0
1999-09-15,51,35906.97,17.5,21.1,14.0,1.0
1999-09-16,63,0.00,14.9,17.7,12.5,8.0
1999-09-17,63,0.00,12.6,15.8,10.5,17.0
1999-09-18,3,41232.86,14.3,18.8,10.4,0.0
1999-09-19,3,40993.68,15.3,21.4,9.1,0.0
1999-09-20,63,38018.16,17.8,23.5,14.1,5.0
1999-09-21,61,2853.42,11.6,13.7,10.0,6.0
1999-09-22,61,0.00,9.7,10.5,9.1,13.0
1999-09-23,3,38979.47,13.3,19.8,6.9,0.0
1999-09-24,53,24762.62,14.7,18.4,10.8,9.0
1999-09-25,51,38583.14,12.5,15.9,9.8,1.0
1999-09-26,2,39221.43,11.8,17.0,5.9,0.0
1999-09-27,3,38617.96,15.3,22.2,8.6,0.0
1999-09-28,1,38715.73,18.2,23.6,13.1,0.0
1999-09-29,51,15848.71,19.5,23.1,16.6,1.0
1999-09-30,63,9286.14,13.9,18.9,9.9,14.0
1999-10-01,51,38353.43,12.9,16.9,9.3,2.0
1999-10-02,53,22198.36,11.2,15.2,7.1,7.0
1999-10-03,51,37060.42,10.7,12.6,8.0,1.0
1999-10-04,61,2044.12,5.6,7.8,2.9,12.0
1999-10-05,3,32480.52,5.8,9.1,2.5,0.0
1999-10-06,55,28654.63,6.1,8.4,4.2,7.0
1999-10-07,3,37578.85,4.4,8.0,1.0,0.0
1999-10-08,3,33816.62,8.4,14.3,2.1,0.0
1999-10-09,61,28386.32,12.7,14.9,10.2,7.0
1999-10-10,53,20906.49,12.3,17.7,5.5,9.0
1999-10-11,53,36810.14,10.6,14.1,6.5,3.0
1999-10-12,3,36617.95,8.2,12.4,4.4,0.0
1999-10-13,61,21045.15,12.5,18.0,7.5,9.0
1999-10-14,71,31067.47,6.1,13.0,2.9,9.0
1999-10-15,3,26789.86,6.3,10.8,2.0,0.0
1999-10-16,3,34744.82,12.7,18.7,7.3,0.0
1999-10-17,55,3920.88,13.9,16.3,8.4,8.0
1999-10-18,53,34520.71,6.0,8.1,3.3,8.0
